Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Broker_Status__c,Broker_Tier__c,Employment_Status_Borrower_2__c,Employment_Status__c,Mortgage_Position__c,Mortgage_Purpose__c,Occupancy_Type__c,Property_Type__c,Stage__c,Amount__c,Client_Risk_Rating__c,Credit_Score_Borrower_2__c,Credit_Score__c,Current_Term_In_Months__c,Global_Debt_Servicing_Ratio__c,Interest_Rate__c,Loan_Id__c,Loan_To_Value__c,Self_Employed__c,Total_Debt_Servicing_Ratio__c
a00QL00000DNhjnYAD,005QL00000BrRBpYAN,,Loan-0000000742,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Self-employed,Pension,3,Equity Takeout,Rental,Semi-detached,Declined,175757,5,566,754,2,16,6.41,a006g000002FChTAAW,63,,46.6
a00QL00000DNhjoYAD,005QL00000BrRBpYAN,,Loan-0000000743,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Self-employed,Salary,3,Refinance for Debt Consolidation,Rental,Single,Approved,406078,4,684,851,32,8.3,9.68,a006g000002FChUAAW,59,,62.1
a00QL00000DNhjpYAD,005QL00000BrRBpYAN,,Loan-0000000744,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Commissions,Other,1,Purchase Rent to Own,Owner,Single,Declined,1298982,5,779,668,34,99.9,9.4,a006g000002FChVAAW,73,,99.9
a00QL00000DNhjqYAD,005QL00000BrRBpYAN,,Loan-0000000745,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Hourly,Self-employed,1,Equity Takeout,Rent To Own,Apartment Low Rise,Declined,879187,4,631,486,12,11,5.97,a006g000002FChWAAW,19,1,81.6
a00QL00000DNhjrYAD,005QL00000BrRBpYAN,,Loan-0000000746,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Salary,Other,1,Refinance for Debt Consolidation,Owner,Semi-detached,Approved,722124,5,873,459,1,4.4,7.23,a006g000002FChXAAW,78,,52.4
a00QL00000DNhjsYAD,005QL00000BrRBpYAN,,Loan-0000000747,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Hourly,Contract,2,Equity Takeout,Rental,Single,Declined,1392602,3,503,442,33,61.6,6.53,a006g000002FChYAAW,78,,94.5
a00QL00000DNhjtYAD,005QL00000BrRBpYAN,,Loan-0000000748,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Salary,Hourly,2,Refinance,Rental,Single,Declined,1404535,3,400,785,1,58.8,4.54,a006g000002FChZAAW,74,,65.7
a00QL00000DNhjuYAD,005QL00000BrRBpYAN,,Loan-0000000749,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Self-employed,Pension,3,Purchase,Owner,Apartment Low Rise,Declined,1407408,3,572,848,59,17.1,8.67,a006g000002FChaAAG,15,,27.6
a00QL00000DNhjvYAD,005QL00000BrRBpYAN,,Loan-0000000750,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Non Key Account,Other,Self-employed,3,Equity Takeout,Rent To Own,Apartment High Rise,Declined,345345,4,674,880,6,51.4,5.51,a006g000002FChbAAG,39,1,69.9
a00QL00000DNhjwYAD,005QL00000BrRBpYAN,,Loan-0000000751,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Contract,Commissions,2,Purchase,Rental,Single,Declined,768935,3,468,866,43,10,8.16,a006g000002FChcAAG,66,,87.5
a00QL00000DNhjxYAD,005QL00000BrRBpYAN,,Loan-0000000752,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Pension,Commissions,2,Purchase Rent to Own,Rental,Row,Declined,214435,3,729,581,1,78.4,4.72,a006g000002FChdAAG,44,,89.1
a00QL00000DNhjyYAD,005QL00000BrRBpYAN,,Loan-0000000753,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Contract,Commissions,2,Refinance,Rent To Own,Row,Declined,1476150,3,442,485,26,44.1,4.09,a006g000002FCheAAG,40,,93.5
a00QL00000DNhjzYAD,005QL00000BrRBpYAN,,Loan-0000000754,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Salary,Commissions,3,Refinance for Debt Consolidation,Rent To Own,Semi-detached,Declined,213082,6,711,582,33,71.1,4.74,a006g000002FChfAAG,22,,74.5
a00QL00000DNhk0YAD,005QL00000BrRBpYAN,,Loan-0000000755,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Commissions,Salary,1,Purchase,Rental,Row,Declined,956525,4,693,672,25,75.5,9.24,a006g000002FChgAAG,41,,85.8
a00QL00000DNhk1YAD,005QL00000BrRBpYAN,,Loan-0000000756,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Salary,Pension,2,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,Declined,294830,4,787,678,45,42.4,9.27,a006g000002FChhAAG,6,,59.6
a00QL00000DNhk2YAD,005QL00000BrRBpYAN,,Loan-0000000757,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Deactivated,Non Key Account,Pension,Hourly,2,Refinance for Debt Consolidation,Rental,Apartment Low Rise,Declined,1256430,5,422,733,10,93.4,5.34,a006g000002FChiAAG,33,,97.8
a00QL00000DNhk3YAD,005QL00000BrRBpYAN,,Loan-0000000758,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Deactivated,Non Key Account,Hourly,Commissions,2,Purchase,Owner,Semi-detached,Declined,202305,2,876,464,25,47.6,5.8,a006g000002FChjAAG,69,,91.9
a00QL00000DNhk4YAD,005QL00000BrRBpYAN,,Loan-0000000759,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Deactivated,Key Account,Hourly,Other,1,Equity Takeout,Rental,Row,Declined,694827,4,444,734,4,38.2,9.28,a006g000002FChkAAG,64,,49.5
a00QL00000DNhk5YAD,005QL00000BrRBpYAN,,Loan-0000000760,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Commissions,Commissions,1,Equity Takeout,Rental,Row,Declined,1469885,5,690,849,6,83.6,9.2,a006g000002FChlAAG,17,,95.3
a00QL00000DNhk6YAD,005QL00000BrRBpYAN,,Loan-0000000761,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Other,Hourly,3,Equity Takeout,Rent To Own,Semi-detached,Declined,862914,4,474,841,51,72,9.96,a006g000002FChmAAG,23,,79.7
a00QL00000DNhk7YAD,005QL00000BrRBpYAN,,Loan-0000000762,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Commissions,Other,1,Purchase,Rent To Own,Apartment High Rise,Declined,1126394,4,688,524,32,29.9,7.99,a006g000002FChnAAG,73,,80
a00QL00000DNhk8YAD,005QL00000BrRBpYAN,,Loan-0000000763,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Other,Self-employed,1,Purchase Rent to Own,Rent To Own,Single,Declined,1178641,4,799,599,8,38,7.96,a006g000002FChoAAG,50,1,74.6
a00QL00000DNhk9YAD,005QL00000BrRBpYAN,,Loan-0000000764,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Hourly,Other,3,Purchase,Rent To Own,Row,Declined,1211432,3,639,694,17,62.6,9.73,a006g000002FChpAAG,77,,92.7
a00QL00000DNhkAYAT,005QL00000BrRBpYAN,,Loan-0000000765,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Other,Hourly,3,Refinance,Rent To Own,Apartment Low Rise,Declined,1276504,3,744,878,23,64,5.11,a006g000002FChqAAG,19,,93
a00QL00000DNhkBYAT,005QL00000BrRBpYAN,,Loan-0000000766,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Pension,Hourly,3,Purchase Rent to Own,Rent To Own,Row,Declined,1433306,3,513,711,38,66,6.41,a006g000002FChrAAG,50,,90.4
a00QL00000DNhkCYAT,005QL00000BrRBpYAN,,Loan-0000000767,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Non Key Account,Other,Self-employed,1,Equity Takeout,Owner,Apartment Low Rise,Declined,1392671,2,844,490,45,43.4,6.73,a006g000002FChsAAG,62,1,53.8
a00QL00000DNhkDYAT,005QL00000BrRBpYAN,,Loan-0000000768,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Deactivated,Non Key Account,Other,Hourly,2,Purchase Rent to Own,Rent To Own,Single,Declined,869840,3,416,640,34,37.2,9.29,a006g000002FChtAAG,11,,49.7
a00QL00000DNhkEYAT,005QL00000BrRBpYAN,,Loan-0000000769,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Commissions,Contract,3,Purchase,Rent To Own,Apartment Low Rise,Declined,1315922,3,713,857,47,51.4,6.96,a006g000002FChuAAG,14,,93.7
a00QL00000DNhkFYAT,005QL00000BrRBpYAN,,Loan-0000000770,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Salary,Commissions,1,Equity Takeout,Rent To Own,Apartment Low Rise,Declined,903934,5,715,758,26,95.9,6.37,a006g000002FChvAAG,5,,99.7
a00QL00000DNhkGYAT,005QL00000BrRBpYAN,,Loan-0000000771,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Commissions,Commissions,2,Equity Takeout,Owner,Single,Declined,947792,3,524,538,17,57,6.93,a006g000002FChwAAG,73,,83.8
a00QL00000DNhkHYAT,005QL00000BrRBpYAN,,Loan-0000000772,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Deactivated,Non Key Account,Other,Pension,3,Equity Takeout,Owner,Row,Declined,736446,4,893,498,50,82,8.12,a006g000002FChxAAG,43,,91
a00QL00000DNhkIYAT,005QL00000BrRBpYAN,,Loan-0000000773,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Pension,Other,3,Purchase Rent to Own,Rental,Apartment Low Rise,Declined,341971,4,529,483,11,94.8,7.6,a006g000002FChyAAG,65,,97.9
a00QL00000DNhkJYAT,005QL00000BrRBpYAN,,Loan-0000000774,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Commissions,Commissions,3,Purchase,Rent To Own,Semi-detached,Declined,906925,3,540,553,17,79,5.3,a006g000002FChzAAG,17,,84.5
a00QL00000DNhkKYAT,005QL00000BrRBpYAN,,Loan-0000000775,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Hourly,Hourly,1,Refinance for Debt Consolidation,Owner,Semi-detached,Declined,1474069,4,823,421,50,72.2,4.33,a006g000002FCi0AAG,34,,89
a00QL00000DNhkLYAT,005QL00000BrRBpYAN,,Loan-0000000776,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Salary,Commissions,3,Refinance for Debt Consolidation,Owner,Row,Declined,239438,3,649,432,51,44.4,8.98,a006g000002FCi1AAG,29,,72.5
a00QL00000DNhkMYAT,005QL00000BrRBpYAN,,Loan-0000000777,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Contract,Hourly,3,Purchase Rent to Own,Rental,Apartment High Rise,Approved,788078,4,514,530,21,58,9.86,a006g000002FCi2AAG,72,,82.2
a00QL00000DNhkNYAT,005QL00000BrRBpYAN,,Loan-0000000778,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Hourly,Self-employed,3,Purchase,Rent To Own,Row,Declined,912113,3,672,700,25,51.8,7.61,a006g000002FCi3AAG,37,1,79.9
a00QL00000DNhkOYAT,005QL00000BrRBpYAN,,Loan-0000000779,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Other,Commissions,1,Purchase,Owner,Apartment Low Rise,Declined,1044898,4,640,755,11,11.6,7.84,a006g000002FCi4AAG,14,,83.7
a00QL00000DNhkPYAT,005QL00000BrRBpYAN,,Loan-0000000780,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Commissions,Hourly,2,Refinance,Rent To Own,Row,Declined,1305324,4,476,814,1,50.4,8.84,a006g000002FCi5AAG,30,,88.8
a00QL00000DNhkQYAT,005QL00000BrRBpYAN,,Loan-0000000781,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Pension,Commissions,1,Refinance for Debt Consolidation,Rental,Semi-detached,Approved,789457,5,515,477,33,50.5,9.32,a006g000002FCi6AAG,8,,92.3
a00QL00000DNhkRYAT,005QL00000BrRBpYAN,,Loan-0000000782,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Contract,Salary,2,Refinance,Owner,Apartment High Rise,Declined,629395,3,512,574,59,76,6.53,a006g000002FCi7AAG,38,,87.7
a00QL00000DNhkSYAT,005QL00000BrRBpYAN,,Loan-0000000783,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Contract,Pension,2,Refinance,Rental,Semi-detached,Approved,394757,4,809,673,23,75.2,7.36,a006g000002FCi8AAG,27,,87.4
a00QL00000DNhkTYAT,005QL00000BrRBpYAN,,Loan-0000000784,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Pension,Pension,2,Refinance,Owner,Semi-detached,Approved,467156,3,605,577,29,9.2,6.76,a006g000002FCi9AAG,60,,20.3
a00QL00000DNhkUYAT,005QL00000BrRBpYAN,,Loan-0000000785,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Commissions,Pension,3,Equity Takeout,Owner,Apartment Low Rise,Declined,330692,3,871,667,52,89,7.3,a006g000002FCiAAAW,41,,98.7
a00QL00000DNhkVYAT,005QL00000BrRBpYAN,,Loan-0000000786,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Deactivated,Key Account,Hourly,Pension,3,Purchase,Owner,Row,Declined,1123265,3,860,772,59,60.9,5.31,a006g000002FCiBAAW,15,,63
a00QL00000DNhkWYAT,005QL00000BrRBpYAN,,Loan-0000000787,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Pension,Other,3,Equity Takeout,Rental,Semi-detached,Declined,849854,4,862,662,22,2.2,8.15,a006g000002FCiCAAW,58,,73.9
a00QL00000DNhkXYAT,005QL00000BrRBpYAN,,Loan-0000000788,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Salary,Commissions,3,Refinance for Debt Consolidation,Rent To Own,Semi-detached,Declined,468479,4,670,785,58,96.2,4.44,a006g000002FCiDAAW,26,,97.1
a00QL00000DNhkYYAT,005QL00000BrRBpYAN,,Loan-0000000789,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Salary,Commissions,2,Purchase Rent to Own,Rent To Own,Semi-detached,Declined,1047739,3,888,880,57,29.1,6.15,a006g000002FCiEAAW,58,,44.7
a00QL00000DNhkZYAT,005QL00000BrRBpYAN,,Loan-0000000790,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Self-employed,Hourly,1,Refinance,Owner,Row,Approved,1355350,2,813,517,24,16.1,5.09,a006g000002FCiFAAW,64,,40.2
a00QL00000DNhkaYAD,005QL00000BrRBpYAN,,Loan-0000000791,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Non Key Account,Self-employed,Other,1,Refinance,Rent To Own,Row,Declined,716586,4,729,864,27,3.6,9.53,a006g000002FCiGAAW,74,,53.9
a00QL00000DNhkbYAD,005QL00000BrRBpYAN,,Loan-0000000792,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Hourly,Commissions,2,Refinance for Debt Consolidation,Owner,Single,Declined,1298430,2,521,778,10,36.9,6.97,a006g000002FCiHAAW,9,,88.2
a00QL00000DNhkcYAD,005QL00000BrRBpYAN,,Loan-0000000793,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Pension,Self-employed,1,Purchase Rent to Own,Owner,Apartment Low Rise,Declined,105303,5,864,809,30,98.2,7.92,a006g000002FCiIAAW,63,1,99.7
a00QL00000DNhkdYAD,005QL00000BrRBpYAN,,Loan-0000000794,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Other,Salary,2,Refinance for Debt Consolidation,Rent To Own,Single,Approved,428231,4,806,668,5,20.6,6.26,a006g000002FCiJAAW,15,,96.7
a00QL00000DNhkeYAD,005QL00000BrRBpYAN,,Loan-0000000795,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Hourly,Contract,1,Refinance,Owner,Row,Declined,1167006,4,743,649,46,52.3,6.2,a006g000002FCiKAAW,24,,88.1
a00QL00000DNhkfYAD,005QL00000BrRBpYAN,,Loan-0000000796,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Pension,Contract,1,Equity Takeout,Rental,Row,Declined,1398760,3,634,874,24,52.5,5.64,a006g000002FCiLAAW,71,,90.3
a00QL00000DNhkgYAD,005QL00000BrRBpYAN,,Loan-0000000797,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Key Account,Pension,Other,1,Refinance for Debt Consolidation,Rent To Own,Row,Declined,824298,3,801,604,18,70.2,9.29,a006g000002FCiMAAW,19,,74.4
a00QL00000DNhkhYAD,005QL00000BrRBpYAN,,Loan-0000000798,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Non Key Account,Pension,Hourly,2,Equity Takeout,Rental,Row,Declined,1143446,5,853,631,21,71.8,7.86,a006g000002FCiNAAW,46,,78.1
a00QL00000DNhkiYAD,005QL00000BrRBpYAN,,Loan-0000000799,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Self-employed,Other,2,Refinance for Debt Consolidation,Owner,Single,Approved,423647,4,874,429,31,29.7,9.07,a006g000002FCiOAAW,57,,87.3
a00QL00000DNhkjYAD,005QL00000BrRBpYAN,,Loan-0000000800,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Commissions,Commissions,2,Refinance for Debt Consolidation,Rent To Own,Single,Declined,207541,4,478,717,14,74.1,8.64,a006g000002FCiPAAW,37,,87
a00QL00000DNhkkYAD,005QL00000BrRBpYAN,,Loan-0000000801,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Watch List,Non Key Account,Other,Self-employed,3,Refinance for Debt Consolidation,Rent To Own,Apartment High Rise,Declined,156478,3,575,714,5,54.6,8.97,a006g000002FCiQAAW,80,1,71.8
a00QL00000DNhklYAD,005QL00000BrRBpYAN,,Loan-0000000802,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Hourly,Other,1,Purchase,Owner,Row,Declined,944974,4,672,589,22,14.2,5.9,a006g000002FCiRAAW,28,,37.5
a00QL00000DNhkmYAD,005QL00000BrRBpYAN,,Loan-0000000803,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Self-employed,Self-employed,1,Purchase Rent to Own,Rental,Apartment High Rise,Declined,1077818,2,823,766,51,12.1,8.31,a006g000002FCiSAAW,12,1,35.2
a00QL00000DNhknYAD,005QL00000BrRBpYAN,,Loan-0000000804,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Other,Salary,1,Equity Takeout,Owner,Single,Declined,1447081,4,850,528,12,79.9,8.28,a006g000002FCiTAAW,29,,95.9
a00QL00000DNhkoYAD,005QL00000BrRBpYAN,,Loan-0000000805,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Self-employed,Self-employed,2,Purchase Rent to Own,Rent To Own,Single,Declined,894644,4,485,431,12,42.8,5.65,a006g000002FCiUAAW,65,1,74.9
a00QL00000DNhkpYAD,005QL00000BrRBpYAN,,Loan-0000000806,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Non Key Account,Hourly,Pension,2,Purchase,Rent To Own,Row,Declined,896681,3,497,597,34,33.6,6.4,a006g000002FCiVAAW,55,,37.1
a00QL00000DNhkqYAD,005QL00000BrRBpYAN,,Loan-0000000807,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:29.000+0000,,,Approved,Key Account,Other,Contract,2,Refinance,Rent To Own,Apartment Low Rise,Declined,476131,4,647,472,20,50.1,4.35,a006g000002FCiWAAW,49,,88.1
